DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2005,90778.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2006,98292.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2007,109528.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2008,123041.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2009,128469.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2010,118690.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2011,112064.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2012,107688.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2013,113742.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2014,90678.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2015,96036.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2016,87744.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2017,86172.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2018,87779.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2019,88280.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2020,99338.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2021,104688.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2022,109858.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Greece,2023,111577.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,1995,207280.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,1996,216929.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,1997,215947.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,1998,226510.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,1999,237779.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2000,253267.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2001,269195.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2002,289527.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2003,307796.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2004,333666.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2005,356785.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2006,385757.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2007,422164.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2008,459813.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2009,494353.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2010,493817.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2011,490908.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2012,509936.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2013,473398.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2014,467841.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2015,474893.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2016,472717.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2017,479908.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2018,503193.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2019,526769.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2020,580164.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2021,611124.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2022,637117.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Spain,2023,680952.0,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),1995,3392858.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),1996,3392482.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),1997,3394500.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),1998,3468542.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),1999,3598549.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2000,3739525.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2001,3915813.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2002,4089733.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2003,4232257.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2004,4359599.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2005,4534925.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2006,4731265.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2007,4943939.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2008,5232336.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2009,5417220.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2010,5598263.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2011,5619825.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2012,5728468.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2013,5792275.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2014,5844970.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2015,5943535.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2016,6006238.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2017,6185720.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2018,6361633.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2019,6583690.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2020,7186537.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2021,7566747.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2022,7943015.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,European Union - 27 countries (from 2020),2023,8427879.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,1995,62570.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,1996,61857.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,1997,62774.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,1998,62610.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,1999,64681.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2000,65373.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2001,68372.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2002,71933.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2003,74848.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2004,77979.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2005,80717.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2006,83083.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2007,87113.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2008,93001.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2009,98305.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2010,101633.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2011,106402.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2012,111605.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2013,116210.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2014,118624.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2015,117168.0,b,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2016,118868.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2017,118756.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2018,122135.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2019,125459.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2020,133447.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2021,137103.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2022,140085.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Finland,2023,152523.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,1995,683969.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,1996,705685.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,1997,710899.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,1998,722109.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,1999,748588.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2000,775348.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2001,808225.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2002,851107.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2003,881785.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2004,915906.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2005,956142.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2006,992240.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2007,1039287.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2008,1080220.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2009,1122608.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2010,1151962.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2011,1175703.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2012,1208952.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2013,1242358.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2014,1257649.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2015,1268006.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2016,1280646.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2017,1321445.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2018,1327632.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2019,1346157.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2020,1430358.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2021,1491381.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2022,1550331.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,France,2023,1607392.5,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,1995,10141.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,1996,10950.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,1997,11449.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,1998,12491.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,1999,12526.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2000,12892.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2001,13127.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2002,14145.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2003,15399.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2004,16566.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2005,17118.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2006,18105.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2007,20579.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2008,22464.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2009,22576.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2010,22134.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2011,22232.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2012,21209.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2013,21461.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2014,21559.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2015,21626.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2016,21819.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2017,22221.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2018,23916.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2019,25816.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2020,27217.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2021,28085.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2022,30344.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Croatia,2023,36382.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,1995,19589.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,1996,18777.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,1997,20704.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,1998,22049.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,1999,22569.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2000,24259.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2001,28357.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2002,36591.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2003,37051.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2004,40869.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2005,44924.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2006,47314.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2007,51065.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2008,52813.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2009,47831.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2010,48701.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2011,50116.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2012,49237.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2013,51186.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2014,53184.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2015,56826.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2016,54406.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2017,59345.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2018,62721.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2019,67565.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Total,Total general government expenditure,Hungary,2020,70910.0,,
